"TIME","COICOP","COICOP_LABEL","UNIT","GEO","Value","Flag and Footnotes"
"2016","CP095","Newspapers, books and stationery","Percentage of total","European Union - 27 countries (from 2019)","1.2",""
"2016","CP095","Newspapers, books and stationery","Current prices, million euro","European Union - 27 countries (from 2019)","77,107.1",""
"2016","CP095","Newspapers, books and stationery","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","69,306.9",""
"2016","CP096","Package holidays","Percentage of total","European Union - 27 countries (from 2019)","0.7",""
"2016","CP096","Package holidays","Current prices, million euro","European Union - 27 countries (from 2019)","46,827.0",""
"2016","CP096","Package holidays","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","42,988.2",""
"2016","CP10","Education","Percentage of total","European Union - 27 countries (from 2019)","1.0",""
"2016","CP10","Education","Current prices, million euro","European Union - 27 countries (from 2019)","63,633.2",""
"2016","CP10","Education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","58,418.1",""
"2016","CP101","Pre-primary and primary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP101","Pre-primary and primary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP101","Pre-primary and primary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP102","Secondary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP102","Secondary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP102","Secondary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP103","Post-secondary non-tertiary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP103","Post-secondary non-tertiary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP103","Post-secondary non-tertiary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP104","Tertiary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP104","Tertiary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP104","Tertiary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP105","Education not definable by level","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP105","Education not definable by level","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP105","Education not definable by level","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP11","Restaurants and hotels","Percentage of total","European Union - 27 countries (from 2019)","8.4",""
"2016","CP11","Restaurants and hotels","Current prices, million euro","European Union - 27 countries (from 2019)","560,353.2",""
"2016","CP11","Restaurants and hotels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","511,485.4",""
"2016","CP111","Catering services","Percentage of total","European Union - 27 countries (from 2019)","6.8",""
"2016","CP111","Catering services","Current prices, million euro","European Union - 27 countries (from 2019)","454,999.7",""
"2016","CP111","Catering services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","414,121.5",""
"2016","CP112","Accommodation services","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2016","CP112","Accommodation services","Current prices, million euro","European Union - 27 countries (from 2019)","105,353.4",""
"2016","CP112","Accommodation services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","97,404.3",""
"2016","CP12","Miscellaneous goods and services","Percentage of total","European Union - 27 countries (from 2019)","11.2",""
"2016","CP12","Miscellaneous goods and services","Current prices, million euro","European Union - 27 countries (from 2019)","745,726.0",""
"2016","CP12","Miscellaneous goods and services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","721,224.9",""
"2016","CP121","Personal care","Percentage of total","European Union - 27 countries (from 2019)","2.5",""
"2016","CP121","Personal care","Current prices, million euro","European Union - 27 countries (from 2019)","163,320.8",""
"2016","CP121","Personal care","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","158,719.9",""
"2016","CP122_127","Prostitution; other services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2016","CP122_127","Prostitution; other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","109,031.9",""
"2016","CP122_127","Prostitution; other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","100,488.8",""
"2016","CP122","Prostitution","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP122","Prostitution","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP122","Prostitution","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP123","Personal effects n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","0.8",""
"2016","CP123","Personal effects n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","55,977.3",""
"2016","CP123","Personal effects n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","49,749.4",""
"2016","CP124","Social protection","Percentage of total","European Union - 27 countries (from 2019)","1.4",""
"2016","CP124","Social protection","Current prices, million euro","European Union - 27 countries (from 2019)","90,458.8",""
"2016","CP124","Social protection","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","82,250.8",""
"2016","CP125","Insurance","Percentage of total","European Union - 27 countries (from 2019)","2.8",""
"2016","CP125","Insurance","Current prices, million euro","European Union - 27 countries (from 2019)","183,270.7",""
"2016","CP125","Insurance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","172,235.5",""
"2016","CP126","Financial services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","2.2",""
"2016","CP126","Financial services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","143,730.3",""
"2016","CP126","Financial services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","158,507.3",""
"2016","CP127","Other services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2016","CP127","Other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2016","CP127","Other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","TOTAL","Total","Percentage of total","European Union - 27 countries (from 2019)","100.0",""
"2017","TOTAL","Total","Current prices, million euro","European Union - 27 countries (from 2019)","6,908,145.4",""
"2017","TOTAL","Total","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","6,469,354.5",""
"2017","CP01","Food and non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","13.1",""
"2017","CP01","Food and non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","905,215.9",""
"2017","CP01","Food and non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","824,101.8",""
"2017","CP011","Food","Percentage of total","European Union - 27 countries (from 2019)","11.9",""
"2017","CP011","Food","Current prices, million euro","European Union - 27 countries (from 2019)","821,663.3",""
"2017","CP011","Food","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","747,426.0",""
"2017","CP012","Non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","1.2",""
"2017","CP012","Non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","83,552.6",""
"2017","CP012","Non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","76,663.7",""
"2017","CP02","Alcoholic beverages, tobacco and narcotics","Percentage of total","European Union - 27 countries (from 2019)","3.9",""
"2017","CP02","Alcoholic beverages, tobacco and narcotics","Current prices, million euro","European Union - 27 countries (from 2019)","272,331.5",""
"2017","CP02","Alcoholic beverages, tobacco and narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","231,215.7",""
"2017","CP021","Alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2017","CP021","Alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)","108,533.2",""
"2017","CP021","Alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","98,975.0",""
"2017","CP022","Tobacco","Percentage of total","European Union - 27 countries (from 2019)","1.9",""
"2017","CP022","Tobacco","Current prices, million euro","European Union - 27 countries (from 2019)","130,635.3",""
"2017","CP022","Tobacco","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","102,062.3",""
"2017","CP023","Narcotics","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP023","Narcotics","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP023","Narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP03","Clothing and footwear","Percentage of total","European Union - 27 countries (from 2019)","4.8",""
"2017","CP03","Clothing and footwear","Current prices, million euro","European Union - 27 countries (from 2019)","328,733.6",""
"2017","CP03","Clothing and footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","323,164.2",""
"2017","CP031","Clothing","Percentage of total","European Union - 27 countries (from 2019)","3.8",""
"2017","CP031","Clothing","Current prices, million euro","European Union - 27 countries (from 2019)","263,731.3",""
"2017","CP031","Clothing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","259,694.0",""
"2017","CP032","Footwear","Percentage of total","European Union - 27 countries (from 2019)","0.9",""
"2017","CP032","Footwear","Current prices, million euro","European Union - 27 countries (from 2019)","65,002.3",""
"2017","CP032","Footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","63,479.1",""
"2017","CP04","Housing, water, electricity, gas and other fuels","Percentage of total","European Union - 27 countries (from 2019)","23.6",""
"2017","CP04","Housing, water, electricity, gas and other fuels","Current prices, million euro","European Union - 27 countries (from 2019)","1,631,413.8",""
"2017","CP04","Housing, water, electricity, gas and other fuels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","1,490,697.8",""
"2017","CP041","Actual rentals for housing","Percentage of total","European Union - 27 countries (from 2019)","4.4",""
"2017","CP041","Actual rentals for housing","Current prices, million euro","European Union - 27 countries (from 2019)","307,078.0",""
"2017","CP041","Actual rentals for housing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","283,210.5",""
"2017","CP042","Imputed rentals for housing","Percentage of total","European Union - 27 countries (from 2019)","12.1",""
"2017","CP042","Imputed rentals for housing","Current prices, million euro","European Union - 27 countries (from 2019)","836,374.3",""
"2017","CP042","Imputed rentals for housing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","777,079.2",""
"2017","CP043","Maintenance and repair of the dwelling","Percentage of total","European Union - 27 countries (from 2019)","1.0",""
"2017","CP043","Maintenance and repair of the dwelling","Current prices, million euro","European Union - 27 countries (from 2019)","71,507.7",""
"2017","CP043","Maintenance and repair of the dwelling","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","64,714.7",""
"2017","CP044","Water supply and miscellaneous services relating to the dwelling","Percentage of total","European Union - 27 countries (from 2019)","1.8",""
"2017","CP044","Water supply and miscellaneous services relating to the dwelling","Current prices, million euro","European Union - 27 countries (from 2019)","122,463.0",""
"2017","CP044","Water supply and miscellaneous services relating to the dwelling","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","108,203.5",""
"2017","CP045","Electricity, gas and other fuels","Percentage of total","European Union - 27 countries (from 2019)","4.3",""
"2017","CP045","Electricity, gas and other fuels","Current prices, million euro","European Union - 27 countries (from 2019)","293,990.8",""
"2017","CP045","Electricity, gas and other fuels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","259,670.3",""
"2017","CP05","Furnishings, household equipment and routine household maintenance","Percentage of total","European Union - 27 countries (from 2019)","5.6",""
"2017","CP05","Furnishings, household equipment and routine household maintenance","Current prices, million euro","European Union - 27 countries (from 2019)","387,581.3",""
"2017","CP05","Furnishings, household equipment and routine household maintenance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","377,402.8",""
"2017","CP051","Furniture and furnishings, carpets and other floor coverings","Percentage of total","European Union - 27 countries (from 2019)","1.9",""
"2017","CP051","Furniture and furnishings, carpets and other floor coverings","Current prices, million euro","European Union - 27 countries (from 2019)","129,651.0",""
"2017","CP051","Furniture and furnishings, carpets and other floor coverings","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","124,570.9",""
"2017","CP052","Household textiles","Percentage of total","European Union - 27 countries (from 2019)","0.4",""
"2017","CP052","Household textiles","Current prices, million euro","European Union - 27 countries (from 2019)","29,315.0",""
"2017","CP052","Household textiles","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","28,007.7",""
"2017","CP053","Household appliances","Percentage of total","European Union - 27 countries (from 2019)","0.8",""
"2017","CP053","Household appliances","Current prices, million euro","European Union - 27 countries (from 2019)","56,348.8",""
"2017","CP053","Household appliances","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","61,196.6",""
"2017","CP054","Glassware, tableware and household utensils","Percentage of total","European Union - 27 countries (from 2019)","0.5",""
"2017","CP054","Glassware, tableware and household utensils","Current prices, million euro","European Union - 27 countries (from 2019)","35,840.0",""
"2017","CP054","Glassware, tableware and household utensils","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","33,727.0",""
"2017","CP055","Tools and equipment for house and garden","Percentage of total","European Union - 27 countries (from 2019)","0.4",""
"2017","CP055","Tools and equipment for house and garden","Current prices, million euro","European Union - 27 countries (from 2019)","27,546.2",""
"2017","CP055","Tools and equipment for house and garden","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","26,831.1",""
"2017","CP056","Goods and services for routine household maintenance","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2017","CP056","Goods and services for routine household maintenance","Current prices, million euro","European Union - 27 countries (from 2019)","108,880.3",""
"2017","CP056","Goods and services for routine household maintenance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","103,643.8",""
"2017","CP06","Health","Percentage of total","European Union - 27 countries (from 2019)","4.4",""
"2017","CP06","Health","Current prices, million euro","European Union - 27 countries (from 2019)","304,011.4",""
"2017","CP06","Health","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","287,812.2",""
"2017","CP061","Medical products, appliances and equipment","Percentage of total","European Union - 27 countries (from 2019)","1.8",""
"2017","CP061","Medical products, appliances and equipment","Current prices, million euro","European Union - 27 countries (from 2019)","122,759.4",""
"2017","CP061","Medical products, appliances and equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","117,805.3",""
"2017","CP062","Out-patient services","Percentage of total","European Union - 27 countries (from 2019)","1.9",""
"2017","CP062","Out-patient services","Current prices, million euro","European Union - 27 countries (from 2019)","129,399.8",""
"2017","CP062","Out-patient services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","123,091.9",""
"2017","CP063","Hospital services","Percentage of total","European Union - 27 countries (from 2019)","0.8",""
"2017","CP063","Hospital services","Current prices, million euro","European Union - 27 countries (from 2019)","51,852.2",""
"2017","CP063","Hospital services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","46,945.4",""
"2017","CP07","Transport","Percentage of total","European Union - 27 countries (from 2019)","13.0",""
"2017","CP07","Transport","Current prices, million euro","European Union - 27 countries (from 2019)","895,405.8",""
"2017","CP07","Transport","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","828,175.0",""
"2017","CP071","Purchase of vehicles","Percentage of total","European Union - 27 countries (from 2019)","3.7",""
"2017","CP071","Purchase of vehicles","Current prices, million euro","European Union - 27 countries (from 2019)","255,647.6",""
"2017","CP071","Purchase of vehicles","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","241,370.6",""
"2017","CP072","Operation of personal transport equipment","Percentage of total","European Union - 27 countries (from 2019)","6.7",""
"2017","CP072","Operation of personal transport equipment","Current prices, million euro","European Union - 27 countries (from 2019)","463,094.1",""
"2017","CP072","Operation of personal transport equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","434,953.3",""
"2017","CP073","Transport services","Percentage of total","European Union - 27 countries (from 2019)","2.6",""
"2017","CP073","Transport services","Current prices, million euro","European Union - 27 countries (from 2019)","176,664.1",""
"2017","CP073","Transport services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","152,794.6",""
"2017","CP08","Communications","Percentage of total","European Union - 27 countries (from 2019)","2.6",""
"2017","CP08","Communications","Current prices, million euro","European Union - 27 countries (from 2019)","181,959.0",""
"2017","CP08","Communications","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","225,919.8",""
"2017","CP081","Postal services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP081","Postal services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP081","Postal services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP082","Telephone and telefax equipment","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP082","Telephone and telefax equipment","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP082","Telephone and telefax equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP083","Telephone and telefax services","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP083","Telephone and telefax services","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP083","Telephone and telefax services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP09","Recreation and culture","Percentage of total","European Union - 27 countries (from 2019)","8.2",""
"2017","CP09","Recreation and culture","Current prices, million euro","European Union - 27 countries (from 2019)","569,834.1",""
"2017","CP09","Recreation and culture","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","563,247.7",""
"2017","CP091","Audio-visual, photographic and information processing equipment","Percentage of total","European Union - 27 countries (from 2019)","1.2",""
"2017","CP091","Audio-visual, photographic and information processing equipment","Current prices, million euro","European Union - 27 countries (from 2019)","85,232.8",""
"2017","CP091","Audio-visual, photographic and information processing equipment","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","118,950.6",""
"2017","CP092","Other major durables for recreation and culture","Percentage of total","European Union - 27 countries (from 2019)","0.3",""
"2017","CP092","Other major durables for recreation and culture","Current prices, million euro","European Union - 27 countries (from 2019)","20,526.8",""
"2017","CP092","Other major durables for recreation and culture","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","18,879.3",""
"2017","CP093","Other recreational items and equipment, gardens and pets","Percentage of total","European Union - 27 countries (from 2019)","1.8",""
"2017","CP093","Other recreational items and equipment, gardens and pets","Current prices, million euro","European Union - 27 countries (from 2019)","124,577.0",""
"2017","CP093","Other recreational items and equipment, gardens and pets","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","120,637.0",""
"2017","CP094","Recreational and cultural services","Percentage of total","European Union - 27 countries (from 2019)","3.1",""
"2017","CP094","Recreational and cultural services","Current prices, million euro","European Union - 27 countries (from 2019)","212,054.0",""
"2017","CP094","Recreational and cultural services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","195,779.0",""
"2017","CP095","Newspapers, books and stationery","Percentage of total","European Union - 27 countries (from 2019)","1.1",""
"2017","CP095","Newspapers, books and stationery","Current prices, million euro","European Union - 27 countries (from 2019)","77,830.5",""
"2017","CP095","Newspapers, books and stationery","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","68,477.6",""
"2017","CP096","Package holidays","Percentage of total","European Union - 27 countries (from 2019)","0.7",""
"2017","CP096","Package holidays","Current prices, million euro","European Union - 27 countries (from 2019)","49,612.9",""
"2017","CP096","Package holidays","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","44,016.1",""
"2017","CP10","Education","Percentage of total","European Union - 27 countries (from 2019)","1.0",""
"2017","CP10","Education","Current prices, million euro","European Union - 27 countries (from 2019)","65,787.8",""
"2017","CP10","Education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","58,685.5",""
"2017","CP101","Pre-primary and primary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP101","Pre-primary and primary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP101","Pre-primary and primary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP102","Secondary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP102","Secondary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP102","Secondary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP103","Post-secondary non-tertiary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP103","Post-secondary non-tertiary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP103","Post-secondary non-tertiary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP104","Tertiary education","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP104","Tertiary education","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP104","Tertiary education","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP105","Education not definable by level","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP105","Education not definable by level","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP105","Education not definable by level","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP11","Restaurants and hotels","Percentage of total","European Union - 27 countries (from 2019)","8.7",""
"2017","CP11","Restaurants and hotels","Current prices, million euro","European Union - 27 countries (from 2019)","598,196.4",""
"2017","CP11","Restaurants and hotels","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","535,964.7",""
"2017","CP111","Catering services","Percentage of total","European Union - 27 countries (from 2019)","7.0",""
"2017","CP111","Catering services","Current prices, million euro","European Union - 27 countries (from 2019)","484,227.5",""
"2017","CP111","Catering services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","433,736.7",""
"2017","CP112","Accommodation services","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2017","CP112","Accommodation services","Current prices, million euro","European Union - 27 countries (from 2019)","113,969.0",""
"2017","CP112","Accommodation services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","102,273.5",""
"2017","CP12","Miscellaneous goods and services","Percentage of total","European Union - 27 countries (from 2019)","11.1",""
"2017","CP12","Miscellaneous goods and services","Current prices, million euro","European Union - 27 countries (from 2019)","767,674.8",""
"2017","CP12","Miscellaneous goods and services","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","730,058.7",""
"2017","CP121","Personal care","Percentage of total","European Union - 27 countries (from 2019)","2.4",""
"2017","CP121","Personal care","Current prices, million euro","European Union - 27 countries (from 2019)","167,094.6",""
"2017","CP121","Personal care","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","161,639.1",""
"2017","CP122_127","Prostitution; other services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","1.6",""
"2017","CP122_127","Prostitution; other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","113,895.4",""
"2017","CP122_127","Prostitution; other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","103,568.5",""
"2017","CP122","Prostitution","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP122","Prostitution","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP122","Prostitution","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP123","Personal effects n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","0.8",""
"2017","CP123","Personal effects n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","57,607.7",""
"2017","CP123","Personal effects n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","50,737.0",""
"2017","CP124","Social protection","Percentage of total","European Union - 27 countries (from 2019)","1.3",""
"2017","CP124","Social protection","Current prices, million euro","European Union - 27 countries (from 2019)","92,522.8",""
"2017","CP124","Social protection","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","83,138.8",""
"2017","CP125","Insurance","Percentage of total","European Union - 27 countries (from 2019)","2.7",""
"2017","CP125","Insurance","Current prices, million euro","European Union - 27 countries (from 2019)","184,195.6",""
"2017","CP125","Insurance","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","171,237.3",""
"2017","CP126","Financial services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)","2.2",""
"2017","CP126","Financial services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)","152,447.0",""
"2017","CP126","Financial services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)","160,477.1",""
"2017","CP127","Other services n.e.c.","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2017","CP127","Other services n.e.c.","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2017","CP127","Other services n.e.c.","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","TOTAL","Total","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","TOTAL","Total","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","TOTAL","Total","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP01","Food and non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP01","Food and non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP01","Food and non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP011","Food","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP011","Food","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP011","Food","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP012","Non-alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP012","Non-alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP012","Non-alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP02","Alcoholic beverages, tobacco and narcotics","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP02","Alcoholic beverages, tobacco and narcotics","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP02","Alcoholic beverages, tobacco and narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP021","Alcoholic beverages","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP021","Alcoholic beverages","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP021","Alcoholic beverages","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP022","Tobacco","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP022","Tobacco","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP022","Tobacco","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP023","Narcotics","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP023","Narcotics","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP023","Narcotics","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP03","Clothing and footwear","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP03","Clothing and footwear","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP03","Clothing and footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP031","Clothing","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP031","Clothing","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP031","Clothing","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP032","Footwear","Percentage of total","European Union - 27 countries (from 2019)",":",""
"2018","CP032","Footwear","Current prices, million euro","European Union - 27 countries (from 2019)",":",""
"2018","CP032","Footwear","Chain linked volumes (2010), million euro","European Union - 27 countries (from 2019)",":",""
